Parent	Daughters
araw1281	yane1238
araw1281	yavi1244
araw1281	yawa1261
araw1281	yine1238
araw1281	yucu1253
araw1282	arua1263
araw1282	culi1244
araw1282	deni1241
araw1282	jama1261
araw1282	paum1247
araw1282	suru1263
araw1283	aikl1237
araw1283	akol1237
araw1283	apal1255
araw1283	avau1237
araw1283	gimi1242
araw1283	lesi1239
araw1283	solo1258
araw1288	agav1236
araw1288	agua1251
araw1289	hima1247
arei1235	aree1239
arei1235	arif1239
arei1235	doga1238
arei1235	gapa1238
arei1235	ghay1237
arei1235	kani1281
arei1235	ubir1237
aret1241	aree1239
aret1241	arif1239
aret1241	doga1238
aret1241	gapa1238
aret1241	ghay1237
aret1241	gwed1239
aret1241	haig1237
aret1241	kani1281
aret1241	maiw1249
aret1241	mina1269
aret1241	taup1242
aret1241	tawa1275
aret1241	ubir1237
aret1241	waem1237
aret1241	weda1241
aret1241	yaka1275
arhu1241	arhu1242
arhu1241	cogu1240
arhu1241	kank1244
arhu1241	mala1522
arik1263	arik1264
arik1263	kari1311
arin1242	arin1243
arin1242	pump1237
ariw1234	arii1243
ariw1234	waru1267
arme1241	clas1249
arme1241	homs1234
arme1241	nucl1235
arti1236	bala1318
arti1236	efat1235
arti1236	eska1234
arti1236	espe1235
arti1236	inte1239
arti1236	inte1260
arti1236	klin1234
arti1236	kota1280
arti1236	lada1245
arti1236	ling1267
arti1236	neoa1234
arti1236	novi1234
arti1236	renn1236
arti1236	talo1253
arti1236	vola1234
aruu1241	bara1367
aruu1241	batu1258
aruu1241	dobe1238
aruu1241	east2465
aruu1241	kare1339
aruu1241	koba1240
aruu1241	kola1285
aruu1241	komp1237
aruu1241	lola1248
aruu1241	lora1237
aruu1241	mano1275
aruu1241	mari1430
aruu1241	ujir1237
aruu1241	west2538
asas1241	asas1240
asas1241	sins1241
asha1241	ajyi1238
asha1241	asha1243
asha1241	ashe1272
asha1241	ashe1273
asha1241	caqu1242
asha1241	pich1237
asha1241	ucay1237
asha1242	ajyi1238
asha1242	asha1243
asha1242	ashe1272
asha1242	ashe1273
asha1242	pich1237
asha1242	ucay1237
asha1244	ajyi1238
asha1244	asha1243
asha1244	ashe1272
asha1244	ashe1273
asha1244	caqu1242
asha1244	mach1267
asha1244	nant1250
asha1244	pich1237
asha1244	ucay1237
ashe1271	ajyi1238
ashe1271	ashe1272
ashe1271	ashe1273
ashe1271	pich1237
ashe1271	ucay1237
asho1237	asho1236
asho1237	sumt1234
asli1243	bate1262
asli1243	besi1244
asli1243	chew1245
asli1243	jahh1242
asli1243	jede1239
asli1243	jeha1242
asli1243	kens1248
asli1243	kint1239
asli1243	lano1248
asli1243	minr1238
asli1243	mint1239
asli1243	sabu1253
asli1243	sema1265
asli1243	sema1266
asli1243	seme1247
asli1243	semn1250
asli1243	temi1246
asli1243	temo1243
asli1243	tong1308
asli1244	amer1248
asli1244	chad1238
asli1244	chir1296
asli1244	colo1249
asli1244	cost1249
asli1244	domi1236
asli1244	ethi1238
asli1244	gamb1259
asli1244	ghan1235
asli1244	guin1250
asli1244	hond1239
asli1244	indo1291
asli1244	jama1263
asli1244	mala1412
asli1244	moro1242
asli1244	nige1240
asli1244	pana1308
asli1244	peru1235
asli1244	puer1237
asli1244	queb1245
asli1244	salv1237
asli1244	sier1246
asli1244	trin1277
asli1244	ugan1238
asli1244	yogy1234
asma1256	buru1308
asma1256	casu1237
asma1256	cent2117
asma1256	cita1245
asma1256	diuw1238
asma1256	kamb1302
asma1256	kamo1255
asma1256	nort2917
asma1256	semp1241
asma1256	tamn1235
asma1256	yaos1235
asma1257	casu1237
asma1257	cent2117
asma1257	cita1245
asma1257	diuw1238
asma1257	nort2917
asma1257	tamn1235
asma1257	yaos1235
assa1262	assa1263
assa1262	naga1394
assa1264	aito1238
assa1264	kham1290
assa1264	kham1291
assa1264	phak1238
assa1264	turu1249
assa1271	nefa1235
astr1247	awad1244
astr1247	mind1255
astr1247	wabb1237
astu1244	astu1245
astu1244	mira1251
asur1255	asur1254
asur1255	bijo1238
atan1241	atem1241
atan1241	nend1239
atay1246	atay1247
atay1246	taro1264
atha1245	ahte1237
atha1245	babi1235
atha1245	beav1236
atha1245	carr1249
atha1245	chil1280
atha1245	chip1261
atha1245	coqu1236
atha1245	dege1248
atha1245	dogr1252
atha1245	eyak1241
atha1245	gali1261
atha1245	gwic1235
atha1245	hann1241
atha1245	holi1241
atha1245	hupa1239
atha1245	jica1244
atha1245	kask1239
atha1245	kato1244
atha1245	kiow1264
atha1245	koyu1237
atha1245	lipa1241
atha1245	lowe1425
atha1245	matt1238
atha1245	mesc1238
atha1245	nava1243
atha1245	nort2941
atha1245	nort2942
atha1245	sars1236
atha1245	seka1250
atha1245	sout2957
atha1245	sout2958
atha1245	sout2959
atha1245	tagi1240
atha1245	tahl1239
atha1245	tana1289
atha1245	tana1290
atha1245	tlin1245
atha1245	tolo1259
atha1245	tset1236
atha1245	tutu1242
atha1245	uppe1436
atha1245	uppe1437
atha1245	uppe1438
atha1245	wail1244
atha1245	west2615
atha1246	ahte1237
atha1246	babi1235
atha1246	beav1236
atha1246	carr1249
atha1246	chil1280
atha1246	chip1261
atha1246	coqu1236
atha1246	dege1248
atha1246	dogr1252
atha1246	eyak1241
atha1246	gali1261
atha1246	gwic1235
atha1246	hann1241
atha1246	holi1241
atha1246	hupa1239
atha1246	jica1244
atha1246	kask1239
atha1246	kato1244
atha1246	kiow1264
atha1246	koyu1237
atha1246	lipa1241
atha1246	lowe1425
atha1246	matt1238
atha1246	mesc1238
atha1246	nava1243
atha1246	nort2941
atha1246	nort2942
atha1246	sars1236
atha1246	seka1250
atha1246	sout2957
atha1246	sout2958
atha1246	sout2959
atha1246	tagi1240
atha1246	tahl1239
atha1246	tana1289
atha1246	tana1290
atha1246	tolo1259
atha1246	tset1236
atha1246	tutu1242
atha1246	uppe1436
atha1246	uppe1437
atha1246	uppe1438
atha1246	wail1244
atha1246	west2615
atha1247	ahte1237
atha1247	babi1235
atha1247	beav1236
atha1247	carr1249
atha1247	chil1280
atha1247	chip1261
atha1247	coqu1236
atha1247	dege1248
atha1247	dogr1252
atha1247	gali1261
atha1247	gwic1235
atha1247	hann1241
atha1247	holi1241
atha1247	hupa1239
atha1247	jica1244
atha1247	kask1239
atha1247	kato1244
atha1247	kiow1264
atha1247	koyu1237
atha1247	lipa1241
atha1247	lowe1425
atha1247	matt1238
atha1247	mesc1238
atha1247	nava1243
atha1247	nort2941
atha1247	nort2942
atha1247	sars1236
atha1247	seka1250
atha1247	sout2957
atha1247	sout2958
atha1247	sout2959
atha1247	tagi1240
atha1247	tahl1239
atha1247	tana1289
atha1247	tana1290
atha1247	tolo1259
atha1247	tset1236
atha1247	tutu1242
atha1247	uppe1436
atha1247	uppe1437
atha1247	uppe1438
atha1247	wail1244
atha1247	west2615
athp1240	athp1241
athp1240	belh1239
atla1275	cent2194
atla1275	ghom1257
atla1275	senh1238
atla1275	tach1250
atla1278	aban1242
atla1278	abar1238
atla1278	abee1242
atla1278	abid1235
atla1278	abon1238
atla1278	abro1238
atla1278	abua1244
atla1278	abur1243
atla1278	abur1244
atla1278	adam1253
atla1278	adan1247
atla1278	adan1248
atla1278	adel1244
atla1278	adio1239
atla1278	afud1235
atla1278	agat1236
atla1278	aghe1239
atla1278	agoi1246
atla1278	agun1238
atla1278	agwa1247
atla1278	ahan1243
atla1278	ahan1244
atla1278	ahwa1235
atla1278	ajab1235
atla1278	akan1250
atla1278	akas1242
atla1278	akeb1238
atla1278	akee1238
atla1278	akoo1248
atla1278	akpa1238
atla1278	akpe1248
atla1278	akpo1243
atla1278	akuk1235
atla1278	akum1238
atla1278	akwa1248
atla1278	alag1242
atla1278	aleg1238
atla1278	alii1240
atla1278	alla1248
atla1278	alum1246
atla1278	amba1263
atla1278	ambe1247
atla1278	ambo1249
atla1278	amoo1242
atla1278	anaa1238
atla1278	anii1245
atla1278	anim1239
atla1278	anuf1239
atla1278	anyi1244
atla1278	anyi1245
atla1278	apro1235
atla1278	aram1260
atla1278	arig1246
atla1278	ashe1269
atla1278	asun1235
atla1278	asut1235
atla1278	aton1242
atla1278	atsa1241
atla1278	atti1239
atla1278	aush1241
atla1278	avat1244
atla1278	avik1243
atla1278	awak1250
atla1278	awin1248
atla1278	awut1241
atla1278	ayer1245
atla1278	ayiz1245
atla1278	ayuu1242
atla1278	baan1241
atla1278	baan1242
atla1278	baat1238
atla1278	baaz1234
atla1278	baba1263
atla1278	baba1264
atla1278	baba1266
atla1278	bada1258
atla1278	bady1239
atla1278	bafa1247
atla1278	bafa1249
atla1278	bafi1243
atla1278	bafo1235
atla1278	bafu1246
atla1278	baga1270
atla1278	baga1272
atla1278	baga1273
atla1278	baga1275
atla1278	bagi1244
atla1278	bago1245
atla1278	baii1251
atla1278	bain1259
atla1278	bain1261
atla1278	bais1242
atla1278	baka1272
atla1278	baka1273
atla1278	bako1249
atla1278	bako1250
atla1278	bakp1238
atla1278	bakw1243
atla1278	bala1301
atla1278	bala1302
atla1278	bali1245
atla1278	bali1274
atla1278	balo1261
atla1278	balo1264
atla1278	bama1251
atla1278	bamb1265
atla1278	bamb1266
atla1278	bame1260
atla1278	bamu1253
atla1278	bamu1254
atla1278	bamu1256
atla1278	bamw1238
atla1278	band1340
atla1278	band1342
atla1278	band1343
atla1278	band1344
atla1278	band1345
atla1278	band1348
atla1278	bang1345
atla1278	bang1347
atla1278	bang1348
atla1278	bang1350
atla1278	bang1353
atla1278	bang1354
atla1278	bang1356
atla1278	bank1256
atla1278	baou1238
atla1278	bape1239
atla1278	bara1361
atla1278	bara1362
atla1278	barc1235
atla1278	baro1252
atla1278	barw1243
atla1278	basa1280
atla1278	basa1281
atla1278	basa1282
atla1278	basa1284
atla1278	bass1258
atla1278	bass1259
atla1278	bass1260
atla1278	bata1285
atla1278	bati1251
atla1278	batu1255
atla1278	bauc1238
atla1278	bayo1255
atla1278	beba1238
atla1278	bebe1248
atla1278	bebe1250
atla1278	bebi1242
atla1278	bedi1235
atla1278	beek1238
atla1278	beem1239
atla1278	beez1238
atla1278	befa1241
atla1278	begb1241
atla1278	bekw1241
atla1278	bekw1242
atla1278	bela1255
atla1278	belu1239
atla1278	bemb1255
atla1278	bemb1257
atla1278	bena1260
atla1278	bena1262
atla1278	bend1258
atla1278	beng1282
atla1278	bera1259
atla1278	bero1242
atla1278	besm1235
atla1278	bete1261
atla1278	bete1262
atla1278	beti1248
atla1278	bhel1238
atla1278	biaf1240
atla1278	bial1238
atla1278	bidy1244
atla1278	biky1238
atla1278	bila1255
atla1278	bile1244
atla1278	bimo1239
atla1278	bina1270
atla1278	bini1246
atla1278	binj1249
atla1278	birw1238
atla1278	bish1246
atla1278	bita1251
atla1278	bodo1272
atla1278	bofi1238
atla1278	bogu1241
atla1278	boko1261
atla1278	boko1263
atla1278	boky1238
atla1278	bolg1251
atla1278	boli1255
atla1278	bolo1261
atla1278	bolo1262
atla1278	bolo1263
atla1278	boma1246
atla1278	bomb1261
atla1278	bomb1262
atla1278	bomi1238
atla1278	bomk1234
atla1278	bomu1247
atla1278	bomw1238
atla1278	bond1246
atla1278	bond1247
atla1278	bong1282
atla1278	bong1284
atla1278	bonj1234
atla1278	bonk1243
atla1278	borg1235
atla1278	boro1283
atla1278	boru1244
atla1278	boun1243
atla1278	boza1238
atla1278	buaa1245
atla1278	buam1238
atla1278	bube1242
atla1278	bubi1250
atla1278	budu1250
atla1278	budz1238
atla1278	buku1249
atla1278	bukw1238
atla1278	buli1254
atla1278	bull1247
atla1278	bulu1251
atla1278	buma1244
atla1278	bumm1238
atla1278	bung1259
atla1278	bung1265
atla1278	bura1271
atla1278	buru1299
atla1278	busa1251
atla1278	bush1247
atla1278	busu1244
atla1278	buuu1244
atla1278	buyu1239
atla1278	bwaa1238
atla1278	bwel1238
atla1278	bwil1245
atla1278	bwis1242
atla1278	byep1241
atla1278	caka1240
atla1278	came1252
atla1278	cara1270
atla1278	ceba1235
atla1278	cenn1238
atla1278	cent2018
atla1278	cent2041
atla1278	cent2312
atla1278	cerm1238
atla1278	chak1271
atla1278	chal1269
atla1278	chee1238
atla1278	cher1271
atla1278	chig1238
atla1278	chim1312
atla1278	chok1245
atla1278	chon1287
atla1278	chop1243
atla1278	chuk1274
atla1278	chum1261
atla1278	chuw1238
atla1278	cici1237
atla1278	cigb1235
atla1278	cind1241
atla1278	cish1238
atla1278	clel1238
atla1278	como1258
atla1278	cong1236
atla1278	cori1240
atla1278	cros1244
atla1278	cuba1236
atla1278	cung1238
atla1278	cutc1238
atla1278	cwib1235
atla1278	dadi1249
atla1278	daga1272
atla1278	dagb1246
atla1278	daho1238
atla1278	dalo1238
atla1278	dama1267
atla1278	dama1268
atla1278	dayy1236
atla1278	defi1235
atla1278	dege1246
atla1278	degg1238
atla1278	delo1240
atla1278	dema1235
atla1278	dend1242
atla1278	deng1250
atla1278	deny1238
atla1278	dewo1238
atla1278	dhai1238
atla1278	dibo1245
atla1278	dibo1247
atla1278	digo1243
atla1278	diii1241
atla1278	diji1241
atla1278	dimb1238
atla1278	ding1239
atla1278	diri1252
atla1278	diri1253
atla1278	dita1238
atla1278	djim1235
atla1278	doee1238
atla1278	dogo1294
atla1278	dogo1295
atla1278	doka1242
atla1278	doko1243
atla1278	domb1246
atla1278	domp1238
atla1278	dong1290
atla1278	dong1293
atla1278	doon1238
atla1278	doya1240
atla1278	dual1243
atla1278	dugu1248
atla1278	dugu1249
atla1278	dulb1238
atla1278	duli1241
atla1278	duma1253
atla1278	duru1249
atla1278	duup1238
atla1278	dwan1238
atla1278	dyan1251
atla1278	dzaa1238
atla1278	dzan1238
atla1278	dzod1238
atla1278	east2387
atla1278	east2390
atla1278	east2398
atla1278	east2403
atla1278	east2409
atla1278	east2414
atla1278	east2782
atla1278	ebir1243
atla1278	ebri1238
atla1278	ebug1241
atla1278	edec1238
atla1278	edei1244
atla1278	edei1245
atla1278	edei1246
atla1278	eden1244
atla1278	efai1241
atla1278	efik1245
atla1278	efut1242
atla1278	egaa1242
atla1278	egbu1235
atla1278	eggo1239
atla1278	ehue1238
atla1278	ejag1239
atla1278	ejam1238
atla1278	ekaj1238
atla1278	ekii1241
atla1278	ekit1246
atla1278	ekpe1253
atla1278	elem1253
atla1278	elip1238
atla1278	eloy1241
atla1278	emai1241
atla1278	eman1238
atla1278	embu1241
atla1278	enge1239
atla1278	enwa1245
atla1278	enwa1246
atla1278	enya1247
atla1278	epie1238
atla1278	eruw1238
atla1278	esan1238
atla1278	esim1238
atla1278	eteb1238
atla1278	eten1239
atla1278	etky1238
atla1278	eton1253
atla1278	etul1245
atla1278	evan1238
atla1278	eviy1235
atla1278	ewee1241
atla1278	ewon1239
atla1278	famm1241
atla1278	fang1246
atla1278	fang1248
atla1278	fani1244
atla1278	fare1241
atla1278	fefe1239
atla1278	fero1244
atla1278	fioo1234
atla1278	fipa1238
atla1278	fira1238
atla1278	fonn1241
atla1278	food1238
atla1278	fuli1240
atla1278	fumm1238
atla1278	fung1245
atla1278	fwee1238
atla1278	fyam1238
atla1278	gaaa1244
atla1278	gaaa1245
atla1278	gabo1234
atla1278	gade1242
atla1278	gagn1235
atla1278	gamb1252
atla1278	gamo1241
atla1278	gana1270
atla1278	gand1255
atla1278	ganz1247
atla1278	gbag1258
atla1278	gban1258
atla1278	gban1260
atla1278	gbar1246
atla1278	gbay1278
atla1278	gbay1281
atla1278	gbay1286
atla1278	gbay1287
atla1278	gbes1238
atla1278	gbii1242
atla1278	gbir1241
atla1278	gbol1235
atla1278	geme1244
atla1278	genn1243
atla1278	ghom1247
atla1278	ghot1243
atla1278	giky1238
atla1278	gili1241
atla1278	gimm1241
atla1278	gimn1238
atla1278	giny1241
atla1278	giry1241
atla1278	gito1238
atla1278	glar1241
atla1278	glio1241
atla1278	gobu1238
atla1278	godi1239
atla1278	gogo1263
atla1278	goka1239
atla1278	gola1255
atla1278	gonj1241
atla1278	goun1238
atla1278	gour1243
atla1278	guaa1238
atla1278	gube1234
atla1278	guib1246
atla1278	gula1265
atla1278	gund1247
atla1278	gung1250
atla1278	gunn1250
atla1278	gupa1248
atla1278	gurm1246
atla1278	gusi1246
atla1278	gusi1247
atla1278	gwaa1239
atla1278	gwam1244
atla1278	gwar1240
atla1278	gwen1239
atla1278	gwer1238
atla1278	gyel1242
atla1278	gyem1238
atla1278	haaa1252
atla1278	hamb1245
atla1278	hang1258
atla1278	hang1260
atla1278	hash1238
atla1278	havu1238
atla1278	haya1250
atla1278	hehe1240
atla1278	hema1238
atla1278	hemb1242
atla1278	here1253
atla1278	hiju1238
atla1278	holo1240
atla1278	holu1245
atla1278	homa1239
atla1278	hone1235
atla1278	horo1245
atla1278	hund1239
atla1278	hung1276
atla1278	hung1278
atla1278	hung1280
atla1278	huns1239
atla1278	hyam1245
atla1278	ibal1241
atla1278	ibib1240
atla1278	ibin1241
atla1278	ibuo1242
atla1278	icev1238
atla1278	idak1243
atla1278	ider1238
atla1278	idom1241
atla1278	idon1238
atla1278	idun1241
atla1278	ifee1241
atla1278	igal1242
atla1278	iged1239
atla1278	igoo1238
atla1278	igut1238
atla1278	igwe1238
atla1278	ijaz1238
atla1278	ikaa1238
atla1278	ikiz1238
atla1278	ikom1245
atla1278	ikoo1245
atla1278	ikpe1243
atla1278	ikpo1238
atla1278	ikug1238
atla1278	ikul1238
atla1278	ikwe1242
atla1278	ilaa1246
atla1278	ilue1241
atla1278	ilwa1237
atla1278	indr1247
atla1278	ipul1238
atla1278	irig1241
atla1278	isan1243
atla1278	isek1239
atla1278	isok1239
atla1278	isuf1235
atla1278	isum1240
atla1278	itoo1242
atla1278	itum1245
atla1278	ivbi1241
atla1278	iyay1238
atla1278	iyiv1238
atla1278	izer1241
atla1278	izie1238
atla1278	izor1238
atla1278	jana1236
atla1278	janj1240
atla1278	jara1263
atla1278	jere1244
atla1278	jiba1237
atla1278	jibu1239
atla1278	jiru1238
atla1278	jita1239
atla1278	jjuu1238
atla1278	joba1238
atla1278	jola1262
atla1278	jola1263
atla1278	juku1254
atla1278	jwir1241
atla1278	kaam1238
atla1278	kaan1246
atla1278	kaan1247
atla1278	kabi1261
atla1278	kabr1240
atla1278	kabw1241
atla1278	kabw1242
atla1278	kada1284
atla1278	kagf1238
atla1278	kago1247
atla1278	kagu1239
atla1278	kahe1238
atla1278	kaik1247
atla1278	kaka1264
atla1278	kako1242
atla1278	kala1383
atla1278	kala1384
atla1278	kama1357
atla1278	kama1358
atla1278	kamb1297
atla1278	kami1256
atla1278	kami1258
atla1278	kamm1249
atla1278	kamo1254
atla1278	kamo1256
atla1278	kand1300
atla1278	kang1285
atla1278	kang1286
atla1278	kani1277
atla1278	kani1279
atla1278	kant1249
atla1278	kanu1277
atla1278	kanu1278
atla1278	kany1247
atla1278	kaon1241
atla1278	kapy1238
atla1278	kara1478
atla1278	kara1481
atla1278	kare1338
atla1278	kari1306
atla1278	karo1294
atla1278	kasa1248
atla1278	kase1253
atla1278	kawa1291
atla1278	kele1255
atla1278	kele1257
atla1278	keme1240
atla1278	kemp1234
atla1278	kend1252
atla1278	kens1251
atla1278	keny1278
atla1278	keny1279
atla1278	kera1248
atla1278	kere1283
atla1278	kete1252
atla1278	kgal1244
atla1278	khan1278
atla1278	khay1238
atla1278	khee1238
atla1278	khis1238
atla1278	kiku1240
atla1278	kimb1241
atla1278	kimb1242
atla1278	kimm1246
atla1278	kinu1239
atla1278	kiny1244
atla1278	kion1242
atla1278	kisa1263
atla1278	kisi1243
atla1278	kitu1245
atla1278	kitu1246
atla1278	klao1243
atla1278	kobi1241
atla1278	kodi1246
atla1278	kohu1244
atla1278	koke1240
atla1278	koko1267
atla1278	kolb1240
atla1278	kolc1235
atla1278	koma1266
atla1278	komc1235
atla1278	komo1260
atla1278	konk1269
atla1278	konn1242
atla1278	kono1264
atla1278	kono1265
atla1278	konz1239
atla1278	koon1244
atla1278	koon1245
atla1278	koro1298
atla1278	koro1304
atla1278	kosh1246
atla1278	kota1272
atla1278	kota1274
atla1278	koti1238
atla1278	kouy1238
atla1278	koyo1242
atla1278	kpag1238
atla1278	kpal1241
atla1278	kpan1246
atla1278	kpas1242
atla1278	kpat1246
atla1278	kpes1238
atla1278	kpla1238
atla1278	krac1238
atla1278	krob1245
atla1278	kuan1247
atla1278	kudu1241
atla1278	kuga1239
atla1278	kugb1241
atla1278	kuke1242
atla1278	kukk1239
atla1278	kulu1255
atla1278	kumb1238
atla1278	kund1255
atla1278	kung1260
atla1278	kuny1238
atla1278	kuoo1238
atla1278	kupa1238
atla1278	kura1248
atla1278	kura1249
atla1278	kuri1259
atla1278	kurm1245
atla1278	kusa1250
atla1278	kusu1252
atla1278	kute1248
atla1278	kutu1262
atla1278	kutu1263
atla1278	kuva1244
atla1278	kuwa1246
atla1278	kuwa1247
atla1278	kwaa1262
atla1278	kwaa1265
atla1278	kwaj1242
atla1278	kwak1266
atla1278	kwam1250
atla1278	kwam1251
atla1278	kwan1273
atla1278	kwan1276
atla1278	kwan1289
atla1278	kwas1243
atla1278	kway1241
atla1278	kwer1261
atla1278	kwes1244
atla1278	kyak1243
atla1278	laal1241
atla1278	laar1238
atla1278	labi1245
atla1278	laim1240
atla1278	laka1252
atla1278	lako1244
atla1278	lala1261
atla1278	lala1264
atla1278	lama1275
atla1278	lamb1271
